id_geo;secteur_activite;result_label;result_type;result_housenumber;result_name;NOM_COMMUNE;ADRESSE;FILIERE;CODE_GRAND_SECTEUR;latitude;longitude;score;consommation_energie_brut;estimation_ges_brut;surface_habitable;PDL_elec;CONSO_elec;PDL_gaz;CONSO_gaz;classe_consommation_energie;classe_estimation_ges
77329_5uvtzq;;Les Ricordeaux 77710 Nanteau-sur-Lunain;street;;Les Ricordeaux;;;;;48.251473;2.827977;0.7250000000000001;0.0;0.0;285.0;0.0;0.0;0.0;0.0;A;A
77338_0020_00004_bis;;4 bis Rue de Bichereau 77940 Noisy-Rudignon;housenumber;4 bis;Rue de Bichereau;;;;;48.334112;2.944039;0.81;29730.6;967.5;90.0;0.0;0.0;0.0;0.0;F;C
77338_0020_00004_ter;;4 ter Rue de Bichereau 77940 Noisy-Rudignon;housenumber;4 ter;Rue de Bichereau;;;;;48.33409;2.943891;0.74;0.0;0.0;66.0;0.0;0.0;0.0;0.0;A;A
77338_0079_00005;Habitation (maisons individuelles);5 Rue du Cimetiere aux Anes 77940 Noisy-Rudignon;housenumber;5;Rue du Cimetiere aux Anes;;;;;48.337411;2.930207;0.82;39311.8;11830.28;73.48;0.0;0.0;0.0;0.0;G;G
77338_0120_00018;;18 Rue des Dormelles 77940 Noisy-Rudignon;housenumber;18;Rue des Dormelles;;;;;48.33382;2.928846;0.74;50908.0;12012.0;286.0;0.0;0.0;0.0;0.0;D;E
77338_0140_00007;Habitation (maisons individuelles);7 Rue de l'Eglise 77940 Noisy-Rudignon;housenumber;7;Rue de l'Eglise;;;;;48.335682999999996;2.928893;0.79;0.0;0.0;217.15;0.0;0.0;0.0;0.0;A;A
77338_0145_00001;Habitation (Maisons individuelles);1 Allee des Enfants 77940 Noisy-Rudignon;housenumber;1;Allee des Enfants;;;;;48.336368;2.932471;0.8;23772.728;1284.6896;70.24;0.0;0.0;0.0;0.0;F;C
77338_0145_00002;Habitation (Maisons individuelles);2 Allee des Enfants 77940 Noisy-Rudignon;housenumber;2;Allee des Enfants;;;;;48.336376;2.932509;0.8;23515.967300000004;1253.4229000000003;78.29;0.0;0.0;0.0;0.0;E;C
77338_0145_00003;Habitation (Maisons individuelles);3 Allee des Enfants 77940 Noisy-Rudignon;housenumber;3;Allee des Enfants;;;;;48.336383000000005;2.932547;0.8;26498.3759;1441.2839999999999;92.39;0.0;0.0;0.0;0.0;E;C
77338_0145_00004;Habitation (Maisons individuelles);4 Allee des Enfants 77940 Noisy-Rudignon;housenumber;4;Allee des Enfants;;;;;48.336525;2.932629;0.8;30566.764700000003;1759.9592000000002;78.29;0.0;0.0;0.0;0.0;F;D
77338_0145_00005;Habitation (Maisons individuelles);5 Allee des Enfants 77940 Noisy-Rudignon;housenumber;5;Allee des Enfants;;;;;48.336532;2.932567;0.8;24868.0356;1347.3709000000001;78.29;0.0;0.0;0.0;0.0;E;C
77338_0145_00006;Habitation (Maisons individuelles);6 Allee des Enfants 77940 Noisy-Rudignon;housenumber;6;Allee des Enfants;;;;;48.336539;2.932505;0.8;20861.1534;1067.8756;78.29;0.0;0.0;0.0;0.0;E;C
77338_0145_00007;Habitation (Maisons individuelles);7 Allee des Enfants 77940 Noisy-Rudignon;housenumber;7;Allee des Enfants;;;;;48.336514;2.932416;0.8;28553.1459;1619.0372000000002;78.29;0.0;0.0;0.0;0.0;F;D
77338_0145_00008;Habitation (Maisons individuelles);8 Allee des Enfants 77940 Noisy-Rudignon;housenumber;8;Allee des Enfants;;;;;48.336489;2.932325;0.8;28765.311800000003;1619.8201000000001;78.29;0.0;0.0;0.0;0.0;F;D
77338_0145_00009;Habitation (Maisons individuelles);9 Allee des Enfants 77940 Noisy-Rudignon;housenumber;9;Allee des Enfants;;;;;48.336467;2.932329;0.8;21292.9233;1134.8673;65.11;0.0;0.0;0.0;0.0;E;C
77338_0145_00010;Habitation (Maisons individuelles);10 Allee des Enfants 77940 Noisy-Rudignon;housenumber;10;Allee des Enfants;;;;;48.336418;2.932275;0.8;26851.121300000003;1500.8193000000003;78.29;0.0;0.0;0.0;0.0;F;C
77338_0145_00011;Habitation (Maisons individuelles);11 Allee des Enfants 77940 Noisy-Rudignon;housenumber;11;Allee des Enfants;;;;;48.336401;2.9321770000000003;0.8;28635.350400000003;1625.3004000000003;78.29;0.0;0.0;0.0;0.0;F;D
77338_0145_00012;Habitation (Maisons individuelles);12 Allee des Enfants 77940 Noisy-Rudignon;housenumber;12;Allee des Enfants;;;;;48.336384;2.932079;0.8;21086.5246;1120.5431;65.11;0.0;0.0;0.0;0.0;E;C
77338_0145_00013;Habitation (Maisons individuelles);13 Allee des Enfants 77940 Noisy-Rudignon;housenumber;13;Allee des Enfants;;;;;48.336367;2.93198;0.8;21056.8764;1077.1656;81.48;0.0;0.0;0.0;0.0;E;C
77338_0149;;Route d'Esmans 77940 Noisy-Rudignon;street;;Route d'Esmans;;;;;48.33512;2.935421;0.28;6651.545999999999;332.47499999999997;102.3;0.0;0.0;0.0;0.0;B;A
77338_0149_00009;;9 Route d'Esmans 77940 Noisy-Rudignon;housenumber;9;Route d'Esmans;;;;;48.335186;2.936586;0.78;10787.115600000001;544.4824;88.39;0.0;0.0;0.0;0.0;C;B
77338_0200_00004;;4 Rue de Fossard 77940 Noisy-Rudignon;housenumber;4;Rue de Fossard;;;;;48.336171;2.932032;0.78;26313.53;1382.69;101.0;0.0;0.0;0.0;0.0;E;C
77338_0213_00003;;3 Rue du Goguet 77940 Noisy-Rudignon;housenumber;3;Rue du Goguet;;;;;48.333905;2.943575;0.7;29799.95;3780.0499999999997;115.0;0.0;0.0;0.0;0.0;E;D
77338_0213_00007;Habitation (maisons individuelles);7 Rue du Goguet 77940 Noisy-Rudignon;housenumber;7;Rue du Goguet;;;;;48.334012;2.944258;0.7;20471.38;857.44;107.18;0.0;0.0;0.0;0.0;D;B
77338_0220_00001;;1 Impasse Grande Cour 77940 Noisy-Rudignon;housenumber;1;Impasse Grande Cour;;;;;48.335709;2.931845;0.69;31000.0;7000.0;100.0;0.0;0.0;0.0;0.0;E;F
77338_0222_00010;;10 Grande Rue 77940 Noisy-Rudignon;housenumber;10;Grande Rue;;;;;48.336366;2.929025;0.77;0.0;0.0;56.14;0.0;0.0;0.0;0.0;A;A
77338_0222_00025;Habitation (Maisons individuelles);25 Grande Rue 77940 Noisy-Rudignon;housenumber;25;Grande Rue;;;;;48.335956;2.932478;0.77;29705.789999999997;5537.55;201.0;0.0;0.0;0.0;0.0;C;D
77338_0222_00035;;35 Grande Rue 77940 Noisy-Rudignon;housenumber;35;Grande Rue;;;;;48.335263;2.934336;0.77;24926.0;968.0;121.0;0.0;0.0;0.0;0.0;D;B
77338_0230_00002;;2 Rue de la Grande Fontaine 77940 Noisy-Rudignon;housenumber;2;Rue de la Grande Fontaine;;;;;48.335155;2.930689;0.82;0.0;0.0;130.0;0.0;0.0;0.0;0.0;A;A
77338_0230_00003;Habitation (maisons individuelles);3 Rue de la Grande Fontaine 77940 Noisy-Rudignon;housenumber;3;Rue de la Grande Fontaine;;;;;48.335405;2.931246;0.82;0.0;0.0;60.0;0.0;0.0;0.0;0.0;A;A
77338_0232_00010;;10 Allee des Griottes 77940 Noisy-Rudignon;housenumber;10;Allee des Griottes;;;;;48.334703000000005;2.9408060000000003;0.8;36529.240000000005;1816.5800000000002;122.0;0.0;0.0;0.0;0.0;E;C
77338_0240_00006;;6 Impasse Jérusalem 77940 Noisy-Rudignon;housenumber;6;Impasse Jérusalem;;;;;48.335747;2.930529;0.8000000000000002;32327.879999999997;1016.5999999999999;234.85;0.0;0.0;0.0;0.0;C;A
77338_0290_00005;;5 Rue de Moret 77940 Noisy-Rudignon;housenumber;5;Rue de Moret;;;;;48.334541;2.927731;0.78;19991.6;5940.9;94.3;0.0;0.0;0.0;0.0;D;F
77338_0290_00020;;20 Rue de Moret 77940 Noisy-Rudignon;housenumber;20;Rue de Moret;;;;;48.334893;2.92598;0.78;13671.0;651.0;93.0;0.0;0.0;0.0;0.0;C;B
77338_0290_00029;;29 Rue de Moret 77940 Noisy-Rudignon;housenumber;29;Rue de Moret;;;;;48.33521;2.924314;0.78;29470.4;1434.4;130.4;0.0;0.0;0.0;0.0;D;C
77338_0360;;Chemin de la Petite Fontaine 77940 Noisy-Rudignon;street;;Chemin de la Petite Fontaine;;;;;48.334633;2.929917;0.79;7785.2775;168.6825;89.25;0.0;0.0;0.0;0.0;B;A
77338_0385;;Route Departementale 77940 Noisy-Rudignon;street;;Route Departementale;;;;;48.337886;2.929949;0.75;16494.0;225.0;150.0;0.0;0.0;0.0;0.0;C;A
77338_0ij33c_00013;;13 Chemin du Casse Pot 77940 Noisy-Rudignon;housenumber;13;Chemin du Casse Pot;;;;;48.337304;2.934256;0.75;46010.0;2568.0;214.0;0.0;0.0;0.0;0.0;D;C
77338_4foktc;;Chemin de l'Abreuvoir 77940 Noisy-Rudignon;street;;Chemin de l'Abreuvoir;;;;;48.334381;2.930279;0.74;6081.3711;124.203;65.37;0.0;0.0;0.0;0.0;C;A
77338_c7zqqt;;Lieu-dit les Latteux 77940 Noisy-Rudignon;street;;Lieu-dit les Latteux;;;;;48.335423;2.924393;0.28;36147.01;781.395;230.5;0.0;0.0;0.0;0.0;D;A
77338_lwong1_00001;;1 Allee de la Vanne 77940 Noisy-Rudignon;housenumber;1;Allee de la Vanne;;;;;48.335225;2.938307;0.8;23190.12;835.68;104.46;0.0;0.0;0.0;0.0;D;B
77338_pajncs_00013;;13 Route Departementale 120 77940 Noisy-Rudignon;housenumber;13;Route Departementale 120;;;;;48.337762;2.929594;0.82;31524.8;1720.0;160.0;0.0;0.0;0.0;0.0;D;C
77353_0002_00013;;13 Route du Bouloy 77710 Paley;housenumber;13;Route du Bouloy;;;;;48.240711;2.853931;0.76;67233.0;4161.0;219.0;0.0;0.0;0.0;0.0;E;C
77353_0009_00001;;1 Rue du Gault 77710 Paley;housenumber;1;Rue du Gault;;;;;48.242439000000005;2.866565;0.74;15936.0;3652.0;166.0;0.0;0.0;0.0;0.0;C;D
77353_0013_00004;;4 Route de la Forêt Noire 77710 Paley;housenumber;4;Route de la Forêt Noire;;;;;48.245596;2.864259;0.79;31285.000000000004;8572.0;100.0;0.0;0.0;0.0;0.0;E;G
77353_0013_00006;;6 Route de la Forêt Noire 77710 Paley;housenumber;6;Route de la Forêt Noire;;;;;48.246390000000005;2.864451;0.79;69819.75;4459.35;93.0;0.0;0.0;0.0;0.0;G;E
77353_0014_00012;;12 Rue Grande 77710 Paley;housenumber;12;Rue Grande;;;;;48.251115000000006;2.857193;0.73;0.0;0.0;57.0;0.0;0.0;0.0;0.0;A;A
77353_0018_00013;;13 Rue du Lunain 77710 Paley;housenumber;13;Rue du Lunain;;;;;48.241549;2.865366;0.75;32760.0;1785.0;105.0;0.0;0.0;0.0;0.0;E;C
77353_0036_00002;;2 Route du Petit Moulin 77710 Paley;housenumber;2;Route du Petit Moulin;;;;;48.244925;2.8597490000000003;0.79;46620.0;9180.0;180.0;0.0;0.0;0.0;0.0;E;E
77353_0046_00009;;9 Rue du Réservoir 77710 Paley;housenumber;9;Rue du Réservoir;;;;;48.251584;2.853952;0.76;18463.14;5058.76;58.0;0.0;0.0;0.0;0.0;E;G
77353_0046_00011;;11 Rue du Réservoir 77710 Paley;housenumber;11;Rue du Réservoir;;;;;48.251462;2.853931;0.49;18970.0;350.0;70.0;0.0;0.0;0.0;0.0;E;B
77353_0051_00002;;2 Rue de Tesnieres 77710 Paley;housenumber;2;Rue de Tesnieres;;;;;48.248719;2.855889;0.69;0.0;0.0;67.0;0.0;0.0;0.0;0.0;A;A
77353_0051_00004;;4 Rue de Tesnieres 77710 Paley;housenumber;4;Rue de Tesnieres;;;;;48.249467;2.855028;0.76;9000.0;2100.0;100.0;0.0;0.0;0.0;0.0;C;D
77353_0055_00007;;7 Route de la Vallée 77710 Paley;housenumber;7;Route de la Vallée;;;;;48.240159000000006;2.871669;0.77;0.0;0.0;148.0;0.0;0.0;0.0;0.0;A;A
77353_0055_00017;;17 Route de la Vallée 77710 Paley;housenumber;17;Route de la Vallée;;;;;48.241048;2.8700330000000003;0.78;0.0;0.0;105.0;0.0;0.0;0.0;0.0;A;A
77353_0055_00055;;55 Route de la Vallée 77710 Paley;housenumber;55;Route de la Vallée;;;;;48.249584000000006;2.851081;0.78;35241.479999999996;10571.859999999999;146.0;0.0;0.0;0.0;0.0;E;F
77353_0055_00063;Habitation (Maisons individuelles);63 Route de la Vallée 77710 Paley;housenumber;63;Route de la Vallée;;;;;48.250058;2.8470150000000003;0.78;32244.75;9674.189999999999;153.0;0.0;0.0;0.0;0.0;D;F
77353_0055_00067;;67 Route de la Vallée 77710 Paley;housenumber;67;Route de la Vallée;;;;;48.250279;2.845931;0.78;29812.980000000003;6030.87;113.79;0.0;0.0;0.0;0.0;E;E
77353_0060_00004;;4 Rue des Vignes 77710 Paley;housenumber;4;Rue des Vignes;;;;;48.232717;2.843599;0.75;37240.0;6860.0;98.0;0.0;0.0;0.0;0.0;F;F
77353_b042_00008;Habitation (Maisons individuelles);8 La Croix Blanche 77710 Paley;housenumber;8;La Croix Blanche;;;;;48.25282;2.879036;0.7050000000000001;64758.600000000006;19341.18;318.0;0.0;0.0;0.0;0.0;D;F
77353_ilrm7m_00003;;3 Impasse Gottefroy 77710 Paley;housenumber;3;Impasse Gottefroy;;;;;48.249948;2.856694;0.74;22720.0;5280.0;160.0;0.0;0.0;0.0;0.0;C;D
77379_1353_00006;Habitation (Parties privatives d'immeuble col;6 Rue des Sablons 77160 Provins;housenumber;6;Rue des Sablons;;;;;48.557819;3.288159;0.65;21751.356;5089.5560000000005;73.4;0.0;0.0;0.0;0.0;E;F
77387_0040;;Rue de Bouchereau 77710 Remauville;street;;Rue de Bouchereau;;;;;48.214859;2.821364;0.48;9140.5;362.0;90.5;0.0;0.0;0.0;0.0;C;A
77387_0040_00002;;2 Rue de Bouchereau 77710 Remauville;housenumber;2;Rue de Bouchereau;;;;;48.21481;2.821318;0.79;44648.1;13394.43;234.99;0.0;0.0;0.0;0.0;D;F
77387_0040_00005;;5 Rue de Bouchereau 77710 Remauville;housenumber;5;Rue de Bouchereau;;;;;48.215028;2.820218;0.61;23160.0;720.0;120.0;0.0;0.0;0.0;0.0;D;B
77387_0101_00001;;1 Rue de l'Eglise 77710 Remauville;housenumber;1;Rue de l'Eglise;;;;;48.211623;2.825968;0.72;19920.0;5920.0;80.0;0.0;0.0;0.0;0.0;E;F
77387_0120_00005;;5 Rue Grande 77710 Remauville;housenumber;5;Rue Grande;;;;;48.212014;2.824262;0.76;63615.0;3390.0;200.0;0.0;0.0;0.0;0.0;E;C
77387_0140_00011_bis;;11 bis Rue du Hongre 77710 Remauville;housenumber;11 bis;Rue du Hongre;;;;;48.213132;2.827557;0.7050000000000001;0.0;0.0;193.02;0.0;0.0;0.0;0.0;A;A
77387_0140_00011_ter;;11 ter Rue du Hongre 77710 Remauville;housenumber;11 ter;Rue du Hongre;;;;;48.21319;2.82769;0.8;17880.0;420.0;60.0;0.0;0.0;0.0;0.0;E;B
77387_0160_00002;;2 Rue des Moines 77710 Remauville;housenumber;2;Rue des Moines;;;;;48.214482;2.822527;0.78;16451.85;4911.0;81.85;0.0;0.0;0.0;0.0;D;F
77387_0200_00007;;7 Route de Nemours 77710 Remauville;housenumber;7;Route de Nemours;;;;;48.226348;2.819219;0.79;43605.13999999999;2658.85;129.7;0.0;0.0;0.0;0.0;F;D
77387_0200_00008;;8 Route de Nemours 77710 Remauville;housenumber;8;Route de Nemours;;;;;48.226078;2.818907;0.54;0.0;0.0;150.0;0.0;0.0;0.0;0.0;A;A
77387_0240_00003_bis;;3 bis Rue des Rosiers 77710 Remauville;housenumber;3 bis;Rue des Rosiers;;;;;48.219222;2.802432;0.63;0.0;0.0;75.75;0.0;0.0;0.0;0.0;A;A
77387_0240_00013;;13 Rue des Rosiers 77710 Remauville;housenumber;13;Rue des Rosiers;;;;;48.220185;2.799871;0.79;30801.75;7583.25;75.0;0.0;0.0;0.0;0.0;F;G
77387_0240_00015_bis;;15 bis Rue des Rosiers 77710 Remauville;housenumber;15 bis;Rue des Rosiers;;;;;48.220274;2.799506;0.55;30450.0;900.0;150.0;0.0;0.0;0.0;0.0;D;B
77387_0240_00035;;35 Rue des Rosiers 77710 Remauville;housenumber;35;Rue des Rosiers;;;;;48.221849;2.795384;0.67;43400.0;3224.0;248.0;0.0;0.0;0.0;0.0;D;C
77390_chrlwz_00008;;8 La Forge 77680 Roissy-en-Brie;housenumber;8;La Forge;;;;;48.790479;2.65206;0.31;13800.0;600.0;60.0;0.0;0.0;0.0;0.0;E;C
77393_0181;;Rue de Gironde 77540 Rozay-en-Brie;street;;Rue de Gironde;;;;;48.683891;2.958755;0.74;0.0;0.0;18.66;0.0;0.0;0.0;0.0;A;A
77399_0140_00005_bis;;5 bis Rue des Charassans 77710 Villemaréchal;housenumber;5 bis;Rue des Charassans;;;;;48.267166;2.898768;0.55;23925.0;750.0;75.0;0.0;0.0;0.0;0.0;E;C
77399_0260_00003_bis;;3 bis Route de Flagy 77710 Villemaréchal;housenumber;3 bis;Route de Flagy;;;;;48.267532;2.902753;0.48;22502.800000000003;2005.2;111.4;0.0;0.0;0.0;0.0;D;C
77399_0300_00001;;1 Rue de la Garenne 77710 Villemaréchal;housenumber;1;Rue de la Garenne;;;;;48.265802;2.89958;0.47;45809.6;1326.3999999999999;160.0;0.0;0.0;0.0;0.0;E;B
77399_0345_00009;;9 Rue de la Mairie (Saint-Ange-le-Viel) 77710 Villemaréchal;housenumber;9;Rue de la Mairie (Saint-Ange-le-Viel);;;;;48.265682;2.902235;0.82;21680.0;1120.0;80.0;0.0;0.0;0.0;0.0;E;C
77399_0345_00011;;11 Rue de la Mairie (Saint-Ange-le-Viel) 77710 Villemaréchal;housenumber;11;Rue de la Mairie (Saint-Ange-le-Viel);;;;;48.265871;2.902181;0.82;56264.0;14456.0;104.0;0.0;0.0;0.0;0.0;G;G
77399_0400_00002;;2 Route de Voulx 77710 Villemaréchal;housenumber;2;Route de Voulx;;;;;48.268198;2.9037330000000003;0.44;43740.0;8640.0;180.0;0.0;0.0;0.0;0.0;E;E
77409_0002_00010;Habitation (Maisons individuelles);10 Rue des Acacias 77130 Saint-Germain-Laval;housenumber;10;Rue des Acacias;;;;;48.402281;2.984662;0.76;36990.299999999996;7015.56;102.0;0.0;0.0;0.0;0.0;F;F
77409_0002_00015;;15 Rue des Acacias 77130 Saint-Germain-Laval;housenumber;15;Rue des Acacias;;;;;48.40182;2.9834560000000003;0.82;49720.0;11440.0;220.0;0.0;0.0;0.0;0.0;D;E
77409_0002_00017;;17 Rue des Acacias 77130 Saint-Germain-Laval;housenumber;17;Rue des Acacias;;;;;48.401892;2.983722;0.82;32175.0;6000.0;75.0;0.0;0.0;0.0;0.0;F;G
77409_0002_00019;;19 Rue des Acacias 77130 Saint-Germain-Laval;housenumber;19;Rue des Acacias;;;;;48.401957;2.983917;0.82;23980.0;4400.0;110.0;0.0;0.0;0.0;0.0;D;E
77409_0002_00021;Habitation (Maisons individuelles);21 Rue des Acacias 77130 Saint-Germain-Laval;housenumber;21;Rue des Acacias;;;;;48.402034;2.984125;0.82;32451.87;6636.36;87.0;0.0;0.0;0.0;0.0;F;F
77409_0002_00023;Habitation (Maisons individuelles);23 Rue des Acacias 77130 Saint-Germain-Laval;housenumber;23;Rue des Acacias;;;;;48.402117;2.984306;0.82;28563.36;5736.360000000001;84.0;0.0;0.0;0.0;0.0;F;F
77409_0003_00003;Habitation (maisons individuelles);3 Av l'Ancienne Egli de St Pierre 77130 Saint-Germain-Laval;housenumber;3;Av l'Ancienne Egli de St Pierre;;;;;48.398981;2.987687;0.67;25752.0;1160.0;116.0;0.0;0.0;0.0;0.0;D;C
77409_0003_00019;Habitation (maisons individuelles);19 Av l'Ancienne Egli de St Pierre 77130 Saint-Germain-Laval;housenumber;19;Av l'Ancienne Egli de St Pierre;;;;;48.399831;2.989259;0.65;38590.0;2295.0;85.0;0.0;0.0;0.0;0.0;G;D
77409_0003_00032;;32 Av l'Ancienne Egli de St Pierre 77130 Saint-Germain-Laval;housenumber;32;Av l'Ancienne Egli de St Pierre;;;;;48.400773;2.990613;0.7;65141.0;2742.0;261.0;0.0;0.0;0.0;0.0;E;C
77409_0005_00003_bis;Habitation (maisons individuelles);3 bis Rue Athanase Housset 77130 Saint-Germain-Laval;housenumber;3 bis;Rue Athanase Housset;;;;;48.414161;3.003646;0.84;0.0;0.0;125.0;0.0;0.0;0.0;0.0;A;A
77409_0006_00004;;4 Rue Antonin Chopin 77130 Saint-Germain-Laval;housenumber;4;Rue Antonin Chopin;;;;;48.399436;2.999199;0.82;16560.0;4980.0;60.0;0.0;0.0;0.0;0.0;E;G
77409_0006_00006;;6 Rue Antonin Chopin 77130 Saint-Germain-Laval;housenumber;6;Rue Antonin Chopin;;;;;48.399345;2.99961;0.82;23174.079999999998;6918.88;83.36;0.0;0.0;0.0;0.0;E;G
77409_0006_00009;Habitation (maisons individuelles);9 Rue Antonin Chopin 77130 Saint-Germain-Laval;housenumber;9;Rue Antonin Chopin;;;;;48.399369;2.999938;0.82;36656.42;8954.24;139.91;0.0;0.0;0.0;0.0;E;F
77409_0007;;Rue du Bois de Bailly 77130 Saint-Germain-Laval;street;;Rue du Bois de Bailly;;;;;48.401907;3.020851;0.63;22932.0;1053.0;117.0;0.0;0.0;0.0;0.0;D;B
77409_0007_00001;Habitation (maisons individuelles);1 Rue du Bois de Bailly 77130 Saint-Germain-Laval;housenumber;1;Rue du Bois de Bailly;;;;;48.401907;3.020851;0.83;24445.2;7396.24;125.36;0.0;0.0;0.0;0.0;D;F
77409_0008_00001;Habitation (maisons individuelles);1 Allee des Camelias 77130 Saint-Germain-Laval;housenumber;1;Allee des Camelias;;;;;48.40077;2.989649;0.82;24000.0;1120.0;80.0;0.0;0.0;0.0;0.0;E;C
77409_0008_00007;Habitation (maisons individuelles);7 Allee des Camelias 77130 Saint-Germain-Laval;housenumber;7;Allee des Camelias;;;;;48.400993;2.988958;0.68;16100.0;2940.0;70.0;0.0;0.0;0.0;0.0;E;E
77409_0008_00010;Habitation (maisons individuelles);10 Allee des Camelias 77130 Saint-Germain-Laval;housenumber;10;Allee des Camelias;;;;;48.401124;2.989001;0.82;20169.62;2969.7599999999998;123.74;0.0;0.0;0.0;0.0;D;D
77409_0012_00001;Habitation (parties privatives d immeuble col;1 Impasse des Cerisiers 77130 Saint-Germain-Laval;housenumber;1;Impasse des Cerisiers;;;;;48.415;2.991031;0.83;12267.0;3666.0;47.0;0.0;0.0;0.0;0.0;E;F
77409_0012_00004;Habitation (maisons individuelles);4 Impasse des Cerisiers 77130 Saint-Germain-Laval;housenumber;4;Impasse des Cerisiers;;;;;48.4148;2.991087;0.83;42056.1;2589.7999999999997;56.3;0.0;0.0;0.0;0.0;G;E
77409_0012_00007;Habitation (maisons individuelles);7 Impasse des Cerisiers 77130 Saint-Germain-Laval;housenumber;7;Impasse des Cerisiers;;;;;48.415187;2.9909830000000004;0.78;18360.25;948.5;67.75;0.0;0.0;0.0;0.0;E;C
77409_0015_00025;Habitation (maisons individuelles);25 Rue des Chataigniers 77130 Saint-Germain-Laval;housenumber;25;Rue des Chataigniers;;;;;48.399844;2.9792400000000003;0.83;15077.6;3528.8;80.2;0.0;0.0;0.0;0.0;D;E
77409_0017_00006;Habitation (Maisons individuelles);6 Rue du Château d'Eau 77130 Saint-Germain-Laval;housenumber;6;Rue du Château d'Eau;;;;;48.403773;3.019946;0.72;36085.97;7650.870000000001;181.0;0.0;0.0;0.0;0.0;D;E
77409_0018_00002;Habitation (parties privatives d immeuble col;2 Rue du Château de Bicêtre 77130 Saint-Germain-Laval;housenumber;2;Rue du Château de Bicêtre;;;;;48.416635;2.98641;0.7;29250.0;1716.0;78.0;0.0;0.0;0.0;0.0;F;D
77409_0018_00011;;11 Rue du Château de Bicêtre 77130 Saint-Germain-Laval;housenumber;11;Rue du Château de Bicêtre;;;;;48.416601;2.9919130000000003;0.84;22260.0;1176.0;84.0;0.0;0.0;0.0;0.0;E;C
77409_0018_00014;;14 Rue du Château de Bicêtre 77130 Saint-Germain-Laval;housenumber;14;Rue du Château de Bicêtre;;;;;48.416627000000005;2.990368;0.76;24821.2608;1325.4304000000002;119.84;0.0;0.0;0.0;0.0;D;C
77409_0018_00016_bis;Habitation (maisons individuelles);16 bis Rue du Château de Bicêtre 77130 Saint-Germain-Laval;housenumber;16 bis;Rue du Château de Bicêtre;;;;;48.41661;2.990819;0.79;8075.86;2177.7599999999998;90.74;0.0;0.0;0.0;0.0;B;D
77409_0018_00022;Habitation (Maisons individuelles);22 Rue du Château de Bicêtre 77130 Saint-Germain-Laval;housenumber;22;Rue du Château de Bicêtre;;;;;48.416432;2.992545;0.63;27578.43;8273.429999999998;99.0;0.0;0.0;0.0;0.0;E;G
77409_0025_00001;;1 Rue des Chenes 77130 Saint-Germain-Laval;housenumber;1;Rue des Chenes;;;;;48.400485;2.978687;0.81;42200.0;2200.0;200.0;0.0;0.0;0.0;0.0;D;C
77409_0025_00003;Habitation (Maisons individuelles);3 Rue des Chenes 77130 Saint-Germain-Laval;housenumber;3;Rue des Chenes;;;;;48.400342;2.978615;0.81;33861.1;6953.3099999999995;91.0;0.0;0.0;0.0;0.0;F;F
77409_0025_00004;Habitation (maisons individuelles);4 Rue des Chenes 77130 Saint-Germain-Laval;housenumber;4;Rue des Chenes;;;;;48.40034;2.978687;0.81;28756.26;6513.17;122.89;0.0;0.0;0.0;0.0;E;E
77409_0025_00005;Habitation (Maisons individuelles);5 Rue des Chenes 77130 Saint-Germain-Laval;housenumber;5;Rue des Chenes;;;;;48.400189000000005;2.978534;0.81;27460.649999999998;6426.0;105.0;0.0;0.0;0.0;0.0;E;F
77409_0039_00007;Habitation (maisons individuelles);7 Rue des Croix Blanches 77130 Saint-Germain-Laval;housenumber;7.0;Rue des Croix Blanches;;;;;48.415051;2.978776;0.69;34725.0;2025.0;75.0;0.0;0.0;0.0;0.0;G;D
77409_0039_00019;Habitation (maisons individuelles);19 Rue des Croix Blanches 77130 Saint-Germain-Laval;housenumber;19;Rue des Croix Blanches;;;;;48.41573;2.977762;0.83;26288.0;3180.0;106.0;0.0;0.0;0.0;0.0;E;D
77409_0039_00021;;21 Rue des Croix Blanches 77130 Saint-Germain-Laval;housenumber;21;Rue des Croix Blanches;;;;;48.415928;2.9777310000000003;0.83;33000.0;1870.0;110.0;0.0;0.0;0.0;0.0;E;C
77409_0041_00001;;1 Rue des Cypres 77130 Saint-Germain-Laval;housenumber;1;Rue des Cypres;;;;;48.400624;2.982117;0.81;24921.0;5831.0;100.0;0.0;0.0;0.0;0.0;E;F
77409_0043;;Rue de l'Echelier 77130 Saint-Germain-Laval;locality;;Rue de l'Echelier;;;;;48.404012;3.0192490000000003;0.59;29944.0;6437.96;149.72;0.0;0.0;0.0;0.0;D;E
77409_0046;;Rue des Etangs 77130 Saint-Germain-Laval;street;;Rue des Etangs;;;;;48.397471;3.000474;0.8;5751.042000000001;276.34200000000004;86.9;0.0;0.0;0.0;0.0;B;A
77409_0046_00010;;10 Rue des Etangs 77130 Saint-Germain-Laval;housenumber;10;Rue des Etangs;;;;;48.398098;2.998155;0.81;25889.64;1293.53;119.0;0.0;0.0;0.0;0.0;D;C
77409_0046_00014;;14 Rue des Etangs 77130 Saint-Germain-Laval;housenumber;14;Rue des Etangs;;;;;48.39784;2.998384;0.71;29641.679999999997;1434.24;108.0;0.0;0.0;0.0;0.0;E;C
